"","Version","Kmod","M1","M2","S1","S2","P","Model","Cat","sumM","sumS"
"2145","Sub",12,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2146","Sub",12,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2147","Sub",13,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2148","Sub",13,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2149","Sub",14,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2150","Sub",14,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2151","Sub",15,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2152","Sub",15,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2153","Sub",16,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2154","Sub",16,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2155","Sub",17,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2156","Sub",17,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2157","Sub",18,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2158","Sub",18,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2159","Sub",19,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2160","Sub",19,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2161","Sub",20,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2162","Sub",20,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2163","Sub",21,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2164","Sub",21,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2165","Sub",22,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2166","Sub",22,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2167","Sub",23,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2168","Sub",23,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2169","Sub",24,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2170","Sub",24,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2171","Sub",25,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2172","Sub",25,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2173","Sub",26,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2174","Sub",26,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2175","Sub",27,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2176","Sub",27,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2177","Sub",28,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2178","Sub",28,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2179","Sub",29,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2180","Sub",29,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2181","Sub",30,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2182","Sub",30,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
